region,medicine,predicted_demand,current_stock,stock_gap,production_action,risk_flag
south,salbutamol,1489.9633333333334,522,967.9633333333334,Increase Production,Shortage Risk
south,salbutamol,1399.57,522,877.5699999999999,Increase Production,Shortage Risk
south,salbutamol,1172.4533333333334,522,650.4533333333334,Increase Production,Shortage Risk
south,salbutamol,1366.5566666666666,522,844.5566666666666,Increase Production,Shortage Risk
south,salbutamol,1206.6633333333334,522,684.6633333333334,Increase Production,Shortage Risk
south,salbutamol,1256.3866666666668,522,734.3866666666668,Increase Production,Shortage Risk
south,salbutamol,1242.18,522,720.1800000000001,Increase Production,Shortage Risk
south,salbutamol,1359.0766666666666,522,837.0766666666666,Increase Production,Shortage Risk
south,salbutamol,1341.1266666666668,522,819.1266666666668,Increase Production,Shortage Risk
south,salbutamol,1219.3633333333332,522,697.3633333333332,Increase Production,Shortage Risk
south,salbutamol,1240.82,522,718.8199999999999,Increase Production,Shortage Risk
south,salbutamol,1286.6533333333334,522,764.6533333333334,Increase Production,Shortage Risk
south,salbutamol,1216.0666666666666,522,694.0666666666666,Increase Production,Shortage Risk
south,salbutamol,1288.5033333333333,522,766.5033333333333,Increase Production,Shortage Risk
south,salbutamol,1292.0733333333333,522,770.0733333333333,Increase Production,Shortage Risk
west,amlodipine,1304.08,1043,261.0799999999999,Increase Production,Shortage Risk
west,amlodipine,1242.3133333333333,1043,199.31333333333328,Increase Production,Shortage Risk
west,amlodipine,1010.7766666666666,1043,-32.22333333333336,Maintain Production,No Immediate Risk
west,amlodipine,1245.1766666666667,1043,202.17666666666673,Increase Production,Shortage Risk
west,amlodipine,1221.3766666666668,1043,178.37666666666678,Increase Production,Shortage Risk
west,amlodipine,1423.0433333333333,1043,380.0433333333333,Increase Production,Shortage Risk
west,amlodipine,1159.0933333333332,1043,116.09333333333325,Increase Production,Shortage Risk
west,amlodipine,1190.5733333333333,1043,147.57333333333327,Increase Production,Shortage Risk
west,amlodipine,1286.4333333333334,1043,243.4333333333334,Increase Production,Shortage Risk
west,amlodipine,1141.5966666666666,1043,98.59666666666658,Increase Production,Shortage Risk
west,amlodipine,1271.2366666666667,1043,228.23666666666668,Increase Production,Shortage Risk
west,amlodipine,1167.6333333333334,1043,124.63333333333344,Increase Production,Shortage Risk
west,amlodipine,1145.6933333333334,1043,102.69333333333338,Increase Production,Shortage Risk
west,amlodipine,1303.7933333333333,1043,260.7933333333333,Increase Production,Shortage Risk
west,amlodipine,1083.28,1043,40.27999999999997,Increase Production,Shortage Risk
west,amlodipine,1292.0666666666666,1043,249.0666666666666,Increase Production,Shortage Risk
west,amlodipine,1300.33,1043,257.3299999999999,Increase Production,Shortage Risk
west,amlodipine,1334.5633333333333,1043,291.5633333333333,Increase Production,Shortage Risk
west,amlodipine,1264.2233333333334,1043,221.22333333333336,Increase Production,Shortage Risk
west,amlodipine,1246.5166666666667,1043,203.51666666666665,Increase Production,Shortage Risk
west,amlodipine,1155.3566666666666,1043,112.35666666666657,Increase Production,Shortage Risk
west,amlodipine,1182.6333333333334,1043,139.63333333333344,Increase Production,Shortage Risk
west,amlodipine,1193.6566666666668,1043,150.65666666666675,Increase Production,Shortage Risk
west,amlodipine,1283.7533333333333,1043,240.75333333333333,Increase Production,Shortage Risk
west,amlodipine,1301.78,1043,258.78,Increase Production,Shortage Risk
west,amlodipine,1333.31,1043,290.30999999999995,Increase Production,Shortage Risk
west,amlodipine,1181.5966666666666,1043,138.59666666666658,Increase Production,Shortage Risk
west,amlodipine,1332.4133333333334,1043,289.4133333333334,Increase Production,Shortage Risk
west,amlodipine,998.6133333333333,1043,-44.386666666666656,Maintain Production,No Immediate Risk
west,amlodipine,1138.8066666666666,1043,95.80666666666662,Increase Production,Shortage Risk
west,amlodipine,1248.82,1043,205.81999999999994,Increase Production,Shortage Risk
west,amlodipine,1324.7133333333334,1043,281.71333333333337,Increase Production,Shortage Risk
west,amlodipine,1146.5033333333333,1043,103.50333333333333,Increase Production,Shortage Risk
west,amlodipine,1181.99,1043,138.99,Increase Production,Shortage Risk
west,amlodipine,1111.75,1043,68.75,Increase Production,Shortage Risk
west,amlodipine,1240.0633333333333,1043,197.06333333333328,Increase Production,Shortage Risk
west,amlodipine,1261.4033333333334,1043,218.40333333333342,Increase Production,Shortage Risk
west,amlodipine,1201.21,1043,158.21000000000004,Increase Production,Shortage Risk
west,amlodipine,1224.59,1043,181.58999999999992,Increase Production,Shortage Risk
west,amlodipine,1457.0733333333333,1043,414.07333333333327,Increase Production,Shortage Risk
west,amlodipine,1268.7333333333333,1043,225.73333333333335,Increase Production,Shortage Risk
west,amlodipine,1269.53,1043,226.52999999999997,Increase Production,Shortage Risk
west,amlodipine,907.3033333333333,1043,-135.69666666666672,Maintain Production,No Immediate Risk
west,amlodipine,1158.5366666666666,1043,115.53666666666663,Increase Production,Shortage Risk
west,amlodipine,1361.7733333333333,1043,318.7733333333333,Increase Production,Shortage Risk
west,amlodipine,1278.3766666666668,1043,235.37666666666678,Increase Production,Shortage Risk
west,amlodipine,1341.6633333333334,1043,298.6633333333334,Increase Production,Shortage Risk
west,amlodipine,1137.8133333333333,1043,94.81333333333328,Increase Production,Shortage Risk
west,amlodipine,1239.1766666666667,1043,196.17666666666673,Increase Production,Shortage Risk
west,amlodipine,1301.3,1043,258.29999999999995,Increase Production,Shortage Risk
west,amlodipine,1180.4066666666668,1043,137.40666666666675,Increase Production,Shortage Risk
west,amlodipine,1135.4666666666667,1043,92.4666666666667,Increase Production,Shortage Risk
west,amlodipine,1207.7066666666667,1043,164.7066666666667,Increase Production,Shortage Risk
west,amlodipine,1279.23,1043,236.23000000000002,Increase Production,Shortage Risk
west,amlodipine,1232.8333333333333,1043,189.83333333333326,Increase Production,Shortage Risk
west,amlodipine,1262.09,1043,219.08999999999992,Increase Production,Shortage Risk
west,amlodipine,1347.6733333333334,1043,304.6733333333334,Increase Production,Shortage Risk
west,amlodipine,1239.8833333333334,1043,196.88333333333344,Increase Production,Shortage Risk
west,amlodipine,1092.37,1043,49.36999999999989,Increase Production,Shortage Risk
west,amlodipine,1009.4866666666667,1043,-33.51333333333332,Maintain Production,No Immediate Risk
west,amlodipine,1285.4133333333334,1043,242.4133333333334,Increase Production,Shortage Risk
west,amlodipine,1285.64,1043,242.6400000000001,Increase Production,Shortage Risk
west,amlodipine,1306.7566666666667,1043,263.75666666666666,Increase Production,Shortage Risk
west,amlodipine,1364.42,1043,321.4200000000001,Increase Production,Shortage Risk
west,amlodipine,1224.3533333333332,1043,181.35333333333324,Increase Production,Shortage Risk
west,amlodipine,1321.78,1043,278.78,Increase Production,Shortage Risk
west,amlodipine,1394.2766666666666,1043,351.27666666666664,Increase Production,Shortage Risk
west,amlodipine,1402.7733333333333,1043,359.7733333333333,Increase Production,Shortage Risk
west,amlodipine,1293.23,1043,250.23000000000002,Increase Production,Shortage Risk
west,amlodipine,1221.6333333333334,1043,178.63333333333344,Increase Production,Shortage Risk
west,amlodipine,1269.4866666666667,1043,226.48666666666668,Increase Production,Shortage Risk
west,amlodipine,1204.3233333333333,1043,161.32333333333327,Increase Production,Shortage Risk
west,amlodipine,1033.2133333333334,1043,-9.786666666666633,Maintain Production,No Immediate Risk
west,amlodipine,1424.6633333333334,1043,381.6633333333334,Increase Production,Shortage Risk
west,amlodipine,1118.4833333333333,1043,75.48333333333335,Increase Production,Shortage Risk
west,amlodipine,1175.8966666666668,1043,132.89666666666676,Increase Production,Shortage Risk
west,amlodipine,1248.71,1043,205.71000000000004,Increase Production,Shortage Risk
west,amlodipine,1328.77,1043,285.77,Increase Production,Shortage Risk
west,amlodipine,1216.34,1043,173.33999999999992,Increase Production,Shortage Risk
west,amlodipine,1253.85,1043,210.8499999999999,Increase Production,Shortage Risk
west,amlodipine,1543.95,1043,500.95000000000005,Increase Production,Shortage Risk
west,amlodipine,1316.7933333333333,1043,273.7933333333333,Increase Production,Shortage Risk
west,amlodipine,1041.5566666666666,1043,-1.4433333333333849,Maintain Production,No Immediate Risk
west,amlodipine,1104.06,1043,61.059999999999945,Increase Production,Shortage Risk
west,amlodipine,1245.9966666666667,1043,202.99666666666667,Increase Production,Shortage Risk
west,amlodipine,1287.59,1043,244.58999999999992,Increase Production,Shortage Risk
west,amlodipine,1394.2166666666667,1043,351.2166666666667,Increase Production,Shortage Risk
west,amlodipine,1255.1733333333334,1043,212.1733333333334,Increase Production,Shortage Risk
west,amlodipine,1340.7,1043,297.70000000000005,Increase Production,Shortage Risk
west,amlodipine,986.6866666666666,1043,-56.31333333333339,Maintain Production,No Immediate Risk
west,amlodipine,1393.39,1043,350.3900000000001,Increase Production,Shortage Risk
west,amlodipine,1153.9733333333334,1043,110.97333333333336,Increase Production,Shortage Risk
west,amlodipine,1043.91,1043,0.9100000000000819,Increase Production,Shortage Risk
west,amlodipine,1145.0733333333333,1043,102.07333333333327,Increase Production,Shortage Risk
west,amlodipine,1251.9,1043,208.9000000000001,Increase Production,Shortage Risk
west,amlodipine,1292.03,1043,249.02999999999997,Increase Production,Shortage Risk
west,amlodipine,1378.1533333333334,1043,335.1533333333334,Increase Production,Shortage Risk
west,amlodipine,1490.8333333333333,1043,447.83333333333326,Increase Production,Shortage Risk
west,amlodipine,1262.4366666666667,1043,219.43666666666672,Increase Production,Shortage Risk
west,amlodipine,1198.35,1043,155.3499999999999,Increase Production,Shortage Risk
west,amlodipine,1105.4733333333334,1043,62.47333333333336,Increase Production,Shortage Risk
west,amlodipine,1249.9566666666667,1043,206.9566666666667,Increase Production,Shortage Risk
west,amlodipine,1228.3533333333332,1043,185.35333333333324,Increase Production,Shortage Risk
west,metformin,979.4266666666666,4341,-3361.5733333333333,Reduce Production,No Immediate Risk
west,metformin,1295.2266666666667,4341,-3045.7733333333335,Reduce Production,No Immediate Risk
west,metformin,1237.2133333333334,4341,-3103.786666666667,Reduce Production,No Immediate Risk
west,metformin,1471.2366666666667,4341,-2869.7633333333333,Reduce Production,No Immediate Risk
west,metformin,1289.9366666666667,4341,-3051.0633333333335,Reduce Production,No Immediate Risk
west,metformin,1198.0533333333333,4341,-3142.9466666666667,Reduce Production,No Immediate Risk
west,metformin,1025.88,4341,-3315.12,Reduce Production,No Immediate Risk
west,metformin,1134.0466666666666,4341,-3206.9533333333334,Reduce Production,No Immediate Risk
west,metformin,1220.4166666666667,4341,-3120.583333333333,Reduce Production,No Immediate Risk
west,metformin,1013.2433333333333,4341,-3327.7566666666667,Reduce Production,No Immediate Risk
west,metformin,1100.7133333333334,4341,-3240.286666666667,Reduce Production,No Immediate Risk
west,metformin,1064.06,4341,-3276.94,Reduce Production,No Immediate Risk
west,metformin,1295.21,4341,-3045.79,Reduce Production,No Immediate Risk
west,metformin,1201.55,4341,-3139.45,Reduce Production,No Immediate Risk
west,metformin,1206.3933333333334,4341,-3134.6066666666666,Reduce Production,No Immediate Risk
west,metformin,1167.3033333333333,4341,-3173.6966666666667,Reduce Production,No Immediate Risk
west,metformin,1272.5133333333333,4341,-3068.4866666666667,Reduce Production,No Immediate Risk
west,metformin,1320.59,4341,-3020.41,Reduce Production,No Immediate Risk
west,metformin,1158.7266666666667,4341,-3182.2733333333335,Reduce Production,No Immediate Risk
west,metformin,1231.7533333333333,4341,-3109.246666666667,Reduce Production,No Immediate Risk
west,metformin,1345.4266666666667,4341,-2995.5733333333333,Reduce Production,No Immediate Risk
west,metformin,1195.7,4341,-3145.3,Reduce Production,No Immediate Risk
west,metformin,1010.9066666666666,4341,-3330.0933333333332,Reduce Production,No Immediate Risk
west,metformin,1309.0633333333333,4341,-3031.9366666666665,Reduce Production,No Immediate Risk
west,metformin,1230.8966666666668,4341,-3110.1033333333335,Reduce Production,No Immediate Risk
west,metformin,1300.3766666666668,4341,-3040.623333333333,Reduce Production,No Immediate Risk
west,metformin,1189.8333333333333,4341,-3151.166666666667,Reduce Production,No Immediate Risk
west,metformin,1218.5833333333333,4341,-3122.416666666667,Reduce Production,No Immediate Risk
west,metformin,1222.6033333333332,4341,-3118.3966666666665,Reduce Production,No Immediate Risk
west,metformin,1179.3766666666668,4341,-3161.623333333333,Reduce Production,No Immediate Risk
west,metformin,1185.0766666666666,4341,-3155.923333333333,Reduce Production,No Immediate Risk
west,metformin,1178.6766666666667,4341,-3162.3233333333333,Reduce Production,No Immediate Risk
west,metformin,1182.81,4341,-3158.19,Reduce Production,No Immediate Risk
west,metformin,1223.2366666666667,4341,-3117.7633333333333,Reduce Production,No Immediate Risk
west,metformin,1288.42,4341,-3052.58,Reduce Production,No Immediate Risk
west,metformin,1148.4433333333334,4341,-3192.5566666666664,Reduce Production,No Immediate Risk
west,metformin,1219.6433333333334,4341,-3121.3566666666666,Reduce Production,No Immediate Risk
west,metformin,1229.53,4341,-3111.4700000000003,Reduce Production,No Immediate Risk
west,metformin,1346.4233333333334,4341,-2994.576666666667,Reduce Production,No Immediate Risk
west,metformin,1205.66,4341,-3135.34,Reduce Production,No Immediate Risk
west,metformin,1173.1633333333334,4341,-3167.8366666666666,Reduce Production,No Immediate Risk
west,metformin,1248.51,4341,-3092.49,Reduce Production,No Immediate Risk
west,metformin,1383.29,4341,-2957.71,Reduce Production,No Immediate Risk
west,metformin,1175.84,4341,-3165.16,Reduce Production,No Immediate Risk
west,metformin,1196.6233333333332,4341,-3144.376666666667,Reduce Production,No Immediate Risk
west,metformin,1189.7333333333333,4341,-3151.2666666666664,Reduce Production,No Immediate Risk
west,metformin,1124.05,4341,-3216.95,Reduce Production,No Immediate Risk
west,metformin,1225.3433333333332,4341,-3115.6566666666668,Reduce Production,No Immediate Risk
west,metformin,1247.7733333333333,4341,-3093.2266666666665,Reduce Production,No Immediate Risk
west,metformin,1282.9566666666667,4341,-3058.043333333333,Reduce Production,No Immediate Risk
west,metformin,1273.0433333333333,4341,-3067.956666666667,Reduce Production,No Immediate Risk
west,metformin,1300.9466666666667,4341,-3040.0533333333333,Reduce Production,No Immediate Risk
west,metformin,1348.14,4341,-2992.8599999999997,Reduce Production,No Immediate Risk
west,metformin,1225.1033333333332,4341,-3115.8966666666665,Reduce Production,No Immediate Risk
west,metformin,1268.95,4341,-3072.05,Reduce Production,No Immediate Risk
west,metformin,1225.1133333333332,4341,-3115.8866666666668,Reduce Production,No Immediate Risk
west,metformin,1267.2266666666667,4341,-3073.7733333333335,Reduce Production,No Immediate Risk
west,metformin,1429.09,4341,-2911.91,Reduce Production,No Immediate Risk
west,metformin,1200.85,4341,-3140.15,Reduce Production,No Immediate Risk
west,metformin,1313.0133333333333,4341,-3027.9866666666667,Reduce Production,No Immediate Risk
west,metformin,1369.7266666666667,4341,-2971.2733333333335,Reduce Production,No Immediate Risk
west,metformin,1050.8266666666666,4341,-3290.173333333333,Reduce Production,No Immediate Risk
west,metformin,1233.68,4341,-3107.3199999999997,Reduce Production,No Immediate Risk
west,metformin,1130.3566666666666,4341,-3210.6433333333334,Reduce Production,No Immediate Risk
west,metformin,1322.12,4341,-3018.88,Reduce Production,No Immediate Risk
west,metformin,1180.8666666666666,4341,-3160.133333333333,Reduce Production,No Immediate Risk
west,metformin,1285.5933333333332,4341,-3055.4066666666668,Reduce Production,No Immediate Risk
west,metformin,1257.1233333333332,4341,-3083.876666666667,Reduce Production,No Immediate Risk
west,metformin,1146.66,4341,-3194.34,Reduce Production,No Immediate Risk
west,metformin,1305.0466666666666,4341,-3035.9533333333334,Reduce Production,No Immediate Risk
west,metformin,1542.56,4341,-2798.44,Reduce Production,No Immediate Risk
west,metformin,1133.4366666666667,4341,-3207.5633333333335,Reduce Production,No Immediate Risk
west,metformin,1358.4166666666667,4341,-2982.583333333333,Reduce Production,No Immediate Risk
west,metformin,1187.5733333333333,4341,-3153.4266666666667,Reduce Production,No Immediate Risk
west,metformin,1264.9933333333333,4341,-3076.0066666666667,Reduce Production,No Immediate Risk
west,metformin,1169.6866666666667,4341,-3171.3133333333335,Reduce Production,No Immediate Risk
west,metformin,1426.9166666666667,4341,-2914.083333333333,Reduce Production,No Immediate Risk
west,metformin,1361.8633333333332,4341,-2979.1366666666668,Reduce Production,No Immediate Risk
west,metformin,1144.5866666666666,4341,-3196.4133333333334,Reduce Production,No Immediate Risk
west,metformin,1259.95,4341,-3081.05,Reduce Production,No Immediate Risk
west,metformin,1239.24,4341,-3101.76,Reduce Production,No Immediate Risk
west,metformin,1336.8266666666666,4341,-3004.173333333333,Reduce Production,No Immediate Risk
west,metformin,1320.6466666666668,4341,-3020.3533333333335,Reduce Production,No Immediate Risk
west,metformin,1387.9933333333333,4341,-2953.0066666666667,Reduce Production,No Immediate Risk
west,metformin,1365.45,4341,-2975.55,Reduce Production,No Immediate Risk
west,metformin,1087.5266666666666,4341,-3253.4733333333334,Reduce Production,No Immediate Risk
west,metformin,1296.4733333333334,4341,-3044.5266666666666,Reduce Production,No Immediate Risk
west,metformin,1207.0433333333333,4341,-3133.956666666667,Reduce Production,No Immediate Risk
west,metformin,1451.9766666666667,4341,-2889.0233333333335,Reduce Production,No Immediate Risk
west,metformin,1092.49,4341,-3248.51,Reduce Production,No Immediate Risk
west,metformin,1113.6933333333334,4341,-3227.3066666666664,Reduce Production,No Immediate Risk
west,metformin,1257.08,4341,-3083.92,Reduce Production,No Immediate Risk
west,metformin,1048.8566666666666,4341,-3292.1433333333334,Reduce Production,No Immediate Risk
west,metformin,1316.65,4341,-3024.35,Reduce Production,No Immediate Risk
west,metformin,1049.31,4341,-3291.69,Reduce Production,No Immediate Risk
west,metformin,1295.8366666666666,4341,-3045.1633333333334,Reduce Production,No Immediate Risk
west,metformin,1289.6233333333332,4341,-3051.376666666667,Reduce Production,No Immediate Risk
west,metformin,1219.9233333333334,4341,-3121.076666666667,Reduce Production,No Immediate Risk
west,metformin,1256.2866666666666,4341,-3084.713333333333,Reduce Production,No Immediate Risk
west,metformin,1137.77,4341,-3203.23,Reduce Production,No Immediate Risk
west,metformin,1070.1866666666667,4341,-3270.8133333333335,Reduce Production,No Immediate Risk
west,metformin,1275.4966666666667,4341,-3065.503333333333,Reduce Production,No Immediate Risk
west,metformin,1062.53,4341,-3278.4700000000003,Reduce Production,No Immediate Risk
west,ors,1112.33,1275,-162.67000000000007,Maintain Production,No Immediate Risk
west,ors,1108.12,1275,-166.8800000000001,Maintain Production,No Immediate Risk
west,ors,1225.2566666666667,1275,-49.74333333333334,Maintain Production,No Immediate Risk
west,ors,1235.0333333333333,1275,-39.9666666666667,Maintain Production,No Immediate Risk
west,ors,1277.76,1275,2.759999999999991,Increase Production,Shortage Risk
west,ors,1144.0433333333333,1275,-130.9566666666667,Maintain Production,No Immediate Risk
west,ors,1180.96,1275,-94.03999999999996,Maintain Production,No Immediate Risk
west,ors,1136.1233333333332,1275,-138.87666666666678,Maintain Production,No Immediate Risk
west,ors,1468.73,1275,193.73000000000002,Increase Production,Shortage Risk
west,ors,1305.1333333333334,1275,30.13333333333344,Increase Production,Shortage Risk
west,ors,1268.0033333333333,1275,-6.99666666666667,Maintain Production,No Immediate Risk
west,ors,1162.8866666666668,1275,-112.11333333333323,Maintain Production,No Immediate Risk
west,ors,1226.4033333333334,1275,-48.59666666666658,Maintain Production,No Immediate Risk
west,ors,1371.2566666666667,1275,96.25666666666666,Increase Production,Shortage Risk
west,ors,1260.4033333333334,1275,-14.596666666666579,Maintain Production,No Immediate Risk
west,ors,1547.41,1275,272.4100000000001,Increase Production,Shortage Risk
west,ors,1154.66,1275,-120.33999999999992,Maintain Production,No Immediate Risk
west,ors,1218.4666666666667,1275,-56.5333333333333,Maintain Production,No Immediate Risk
west,ors,916.0033333333333,1275,-358.99666666666667,Maintain Production,No Immediate Risk
west,ors,1010.2066666666667,1275,-264.7933333333333,Maintain Production,No Immediate Risk
west,ors,1200.8966666666668,1275,-74.10333333333324,Maintain Production,No Immediate Risk
west,ors,1192.0733333333333,1275,-82.92666666666673,Maintain Production,No Immediate Risk
west,ors,1281.6633333333334,1275,6.663333333333412,Increase Production,Shortage Risk
west,ors,1232.08,1275,-42.92000000000007,Maintain Production,No Immediate Risk
west,ors,1167.4133333333334,1275,-107.58666666666659,Maintain Production,No Immediate Risk
west,ors,1217.0666666666666,1275,-57.933333333333394,Maintain Production,No Immediate Risk
west,ors,1176.2133333333334,1275,-98.78666666666663,Maintain Production,No Immediate Risk
west,ors,1349.9966666666667,1275,74.99666666666667,Increase Production,Shortage Risk
west,ors,1125.84,1275,-149.16000000000008,Maintain Production,No Immediate Risk
west,ors,1091.21,1275,-183.78999999999996,Maintain Production,No Immediate Risk
west,ors,1209.57,1275,-65.43000000000006,Maintain Production,No Immediate Risk
west,ors,1188.63,1275,-86.36999999999989,Maintain Production,No Immediate Risk
west,ors,1255.2966666666666,1275,-19.703333333333376,Maintain Production,No Immediate Risk
west,ors,1230.8466666666666,1275,-44.15333333333342,Maintain Production,No Immediate Risk
west,ors,1067.25,1275,-207.75,Maintain Production,No Immediate Risk
west,ors,1338.0466666666666,1275,63.046666666666624,Increase Production,Shortage Risk
west,ors,1143.92,1275,-131.07999999999993,Maintain Production,No Immediate Risk
west,ors,1015.7966666666666,1275,-259.2033333333334,Maintain Production,No Immediate Risk
west,ors,1375.8333333333333,1275,100.83333333333326,Increase Production,Shortage Risk
west,ors,1252.3033333333333,1275,-22.696666666666715,Maintain Production,No Immediate Risk
west,ors,1327.8666666666666,1275,52.86666666666656,Increase Production,Shortage Risk
west,ors,1241.9533333333334,1275,-33.046666666666624,Maintain Production,No Immediate Risk
west,ors,1150.8,1275,-124.20000000000005,Maintain Production,No Immediate Risk
west,ors,1166.7266666666667,1275,-108.27333333333331,Maintain Production,No Immediate Risk
west,ors,1242.9933333333333,1275,-32.00666666666666,Maintain Production,No Immediate Risk
west,ors,1266.9066666666668,1275,-8.093333333333248,Maintain Production,No Immediate Risk
west,ors,1228.33,1275,-46.67000000000007,Maintain Production,No Immediate Risk
west,ors,1177.77,1275,-97.23000000000002,Maintain Production,No Immediate Risk
west,ors,1190.8233333333333,1275,-84.17666666666673,Maintain Production,No Immediate Risk
west,ors,1113.7733333333333,1275,-161.2266666666667,Maintain Production,No Immediate Risk
west,ors,1251.6566666666668,1275,-23.34333333333325,Maintain Production,No Immediate Risk
west,ors,1145.0066666666667,1275,-129.99333333333334,Maintain Production,No Immediate Risk
west,ors,1226.46,1275,-48.539999999999964,Maintain Production,No Immediate Risk
west,ors,1300.82,1275,25.819999999999936,Increase Production,Shortage Risk
west,ors,1293.8766666666668,1275,18.87666666666678,Increase Production,Shortage Risk
west,ors,1231.2566666666667,1275,-43.74333333333334,Maintain Production,No Immediate Risk
west,ors,1224.36,1275,-50.6400000000001,Maintain Production,No Immediate Risk
west,ors,1339.1266666666668,1275,64.12666666666678,Increase Production,Shortage Risk
west,ors,1126.62,1275,-148.3800000000001,Maintain Production,No Immediate Risk
west,ors,1299.8533333333332,1275,24.85333333333324,Increase Production,Shortage Risk
west,ors,1322.2266666666667,1275,47.22666666666669,Increase Production,Shortage Risk
west,ors,1059.0433333333333,1275,-215.9566666666667,Maintain Production,No Immediate Risk
west,ors,1415.6066666666666,1275,140.60666666666657,Increase Production,Shortage Risk
west,ors,1147.3766666666668,1275,-127.62333333333322,Maintain Production,No Immediate Risk
west,ors,1189.61,1275,-85.3900000000001,Maintain Production,No Immediate Risk
west,ors,1237.2266666666667,1275,-37.77333333333331,Maintain Production,No Immediate Risk
west,ors,1022.2066666666667,1275,-252.7933333333333,Maintain Production,No Immediate Risk
west,ors,1261.4466666666667,1275,-13.553333333333285,Maintain Production,No Immediate Risk
west,ors,1278.1966666666667,1275,3.196666666666715,Increase Production,Shortage Risk
west,ors,1412.2166666666667,1275,137.2166666666667,Increase Production,Shortage Risk
west,ors,1236.18,1275,-38.819999999999936,Maintain Production,No Immediate Risk
west,ors,1284.96,1275,9.960000000000036,Increase Production,Shortage Risk
west,ors,1077.04,1275,-197.96000000000004,Maintain Production,No Immediate Risk
west,ors,1426.6766666666667,1275,151.67666666666673,Increase Production,Shortage Risk
west,ors,1227.6,1275,-47.40000000000009,Maintain Production,No Immediate Risk
west,ors,1176.4833333333333,1275,-98.51666666666665,Maintain Production,No Immediate Risk
west,ors,1215.05,1275,-59.950000000000045,Maintain Production,No Immediate Risk
west,ors,1207.5266666666666,1275,-67.47333333333336,Maintain Production,No Immediate Risk
west,ors,1233.2766666666666,1275,-41.72333333333336,Maintain Production,No Immediate Risk
west,ors,1220.5733333333333,1275,-54.42666666666673,Maintain Production,No Immediate Risk
west,ors,1098.2266666666667,1275,-176.7733333333333,Maintain Production,No Immediate Risk
west,ors,1232.2066666666667,1275,-42.793333333333294,Maintain Production,No Immediate Risk
west,ors,994.3133333333334,1275,-280.6866666666666,Maintain Production,No Immediate Risk
west,ors,1250.2666666666667,1275,-24.73333333333335,Maintain Production,No Immediate Risk
west,ors,1198.8266666666666,1275,-76.1733333333334,Maintain Production,No Immediate Risk
west,ors,1223.6766666666667,1275,-51.32333333333327,Maintain Production,No Immediate Risk
west,ors,1163.7766666666666,1275,-111.22333333333336,Maintain Production,No Immediate Risk
west,ors,1208.1466666666668,1275,-66.85333333333324,Maintain Production,No Immediate Risk
west,ors,1293.0033333333333,1275,18.00333333333333,Increase Production,Shortage Risk
west,ors,1148.9333333333334,1275,-126.0666666666666,Maintain Production,No Immediate Risk
west,ors,1109.9766666666667,1275,-165.0233333333333,Maintain Production,No Immediate Risk
west,ors,1196.1333333333334,1275,-78.86666666666656,Maintain Production,No Immediate Risk
west,ors,948.1133333333333,1275,-326.88666666666666,Maintain Production,No Immediate Risk
west,ors,1183.3166666666666,1275,-91.6833333333334,Maintain Production,No Immediate Risk
west,ors,1152.7766666666666,1275,-122.22333333333336,Maintain Production,No Immediate Risk
west,ors,1383.07,1275,108.06999999999994,Increase Production,Shortage Risk
west,ors,1274.5666666666666,1275,-0.43333333333339397,Maintain Production,No Immediate Risk
west,ors,1207.3366666666666,1275,-67.66333333333341,Maintain Production,No Immediate Risk
west,ors,1271.9333333333334,1275,-3.066666666666606,Maintain Production,No Immediate Risk
west,ors,1192.9433333333334,1275,-82.05666666666662,Maintain Production,No Immediate Risk
west,ors,1155.03,1275,-119.97000000000003,Maintain Production,No Immediate Risk
west,ors,1250.6366666666668,1275,-24.36333333333323,Maintain Production,No Immediate Risk
west,ors,1009.0,1275,-266.0,Maintain Production,No Immediate Risk
west,paracetamol,1212.0833333333333,1865,-652.9166666666667,Reduce Production,No Immediate Risk
west,paracetamol,1094.8333333333333,1865,-770.1666666666667,Reduce Production,No Immediate Risk
west,paracetamol,1228.0966666666666,1865,-636.9033333333334,Reduce Production,No Immediate Risk
west,paracetamol,1327.5033333333333,1865,-537.4966666666667,Reduce Production,No Immediate Risk
west,paracetamol,1231.99,1865,-633.01,Reduce Production,No Immediate Risk
west,paracetamol,1189.9466666666667,1865,-675.0533333333333,Reduce Production,No Immediate Risk
west,paracetamol,1283.89,1865,-581.1099999999999,Reduce Production,No Immediate Risk
west,paracetamol,1296.6233333333332,1865,-568.3766666666668,Reduce Production,No Immediate Risk
west,paracetamol,1131.24,1865,-733.76,Reduce Production,No Immediate Risk
west,paracetamol,1234.8566666666666,1865,-630.1433333333334,Reduce Production,No Immediate Risk
west,paracetamol,1260.9466666666667,1865,-604.0533333333333,Reduce Production,No Immediate Risk
west,paracetamol,1244.7633333333333,1865,-620.2366666666667,Reduce Production,No Immediate Risk
west,paracetamol,1127.6133333333332,1865,-737.3866666666668,Reduce Production,No Immediate Risk
west,paracetamol,1253.3866666666668,1865,-611.6133333333332,Reduce Production,No Immediate Risk
west,paracetamol,1130.7666666666667,1865,-734.2333333333333,Reduce Production,No Immediate Risk
west,paracetamol,1330.8566666666666,1865,-534.1433333333334,Reduce Production,No Immediate Risk
west,paracetamol,1385.08,1865,-479.9200000000001,Maintain Production,No Immediate Risk
